M = 50  (0/123 already done)
  test_r=0.9561  n_iter=1500  wall=174.5s
  test_r=0.7159  n_iter=898  wall=107.7s
  test_r=0.7630  n_iter=798  wall=95.8s
  test_r=0.7790  n_iter=758  wall=91.4s
  test_r=0.8482  n_iter=522  wall=64.0s
  test_r=0.8486  n_iter=529  wall=65.5s
  test_r=0.8405  n_iter=513  wall=62.9s
  test_r=0.8152  n_iter=844  wall=98.9s
  test_r=0.8045  n_iter=847  wall=100.3s
  test_r=0.7454  n_iter=723  wall=87.6s
  test_r=0.7456  n_iter=814  wall=109.9s
  test_r=0.7539  n_iter=674  wall=92.3s
  test_r=0.7899  n_iter=728  wall=98.7s
  test_r=0.8191  n_iter=611  wall=76.6s
  test_r=0.8207  n_iter=529  wall=67.0s
  test_r=0.8179  n_iter=654  wall=81.6s
  test_r=0.9646  n_iter=1500  wall=174.7s
  test_r=0.9519  n_iter=1500  wall=175.8s
  test_r=0.9553  n_iter=1500  wall=177.1s
  test_r=0.9361  n_iter=714  wall=85.9s
  test_r=0.9429  n_iter=864  wall=103.1s
  test_r=0.9504  n_iter=1011  wall=119.3s
  test_r=0.9238  n_iter=1005  wall=118.2s
  test_r=0.9153  n_iter=1121  wall=132.1s
  test_r=0.9237  n_iter=1211  wall=144.5s
  test_r=0.8155  n_iter=1500  wall=185.0s
  test_r=0.8039  n_iter=1500  wall=184.3s
  test_r=0.8596  n_iter=1500  wall=193.4s
  test_r=0.7095  n_iter=845  wall=98.6s
  test_r=0.7060  n_iter=726  wall=85.1s
  test_r=0.7012  n_iter=754  wall=88.5s
  test_r=0.7839  n_iter=1153  wall=132.9s
  test_r=0.7935  n_iter=1233  wall=141.5s
  test_r=0.7884  n_iter=1296  wall=151.5s
  test_r=0.7965  n_iter=941  wall=121.8s
  test_r=0.7866  n_iter=1317  wall=182.2s
  test_r=0.7944  n_iter=736  wall=100.1s
  test_r=0.9808  n_iter=918  wall=107.7s
  test_r=0.9810  n_iter=967  wall=111.9s
  test_r=0.9796  n_iter=987  wall=115.2s
  test_r=0.7845  n_iter=850  wall=104.6s
  test_r=0.7910  n_iter=814  wall=101.6s
  test_r=0.7893  n_iter=1014  wall=123.6s
  test_r=0.9596  n_iter=909  wall=110.0s
  test_r=0.9564  n_iter=748  wall=89.7s
  test_r=0.9553  n_iter=746  wall=90.9s
  test_r=0.8527  n_iter=568  wall=76.6s
  test_r=0.8582  n_iter=586  wall=79.6s
  test_r=0.8473  n_iter=621  wall=83.5s
  test_r=0.8271  n_iter=758  wall=99.9s
  test_r=0.8587  n_iter=857  wall=109.0s
  test_r=0.8302  n_iter=646  wall=82.3s
  test_r=0.8517  n_iter=584  wall=72.5s
  test_r=0.8455  n_iter=712  wall=87.3s
  test_r=0.8539  n_iter=662  wall=81.6s
  test_r=0.9089  n_iter=839  wall=102.0s
  test_r=0.8992  n_iter=884  wall=105.4s
  test_r=0.9072  n_iter=766  wall=95.1s
  test_r=0.7738  n_iter=673  wall=94.9s
  test_r=0.7429  n_iter=949  wall=126.6s
  test_r=0.7944  n_iter=932  wall=122.9s
  test_r=0.4356  n_iter=597  wall=76.4s
  test_r=0.6516  n_iter=865  wall=108.2s
  test_r=0.4707  n_iter=629  wall=81.6s
  test_r=0.8423  n_iter=816  wall=120.6s
  test_r=0.8205  n_iter=846  wall=122.0s
  test_r=0.8383  n_iter=751  wall=108.8s
M = 500  (0/123 already done)
  test_r=0.6785  n_iter=1259  wall=186.1s
  test_r=0.6970  n_iter=1192  wall=174.9s
  test_r=0.6843  n_iter=1119  wall=161.0s
  test_r=0.9826  n_iter=1052  wall=136.7s
  test_r=0.9851  n_iter=941  wall=122.7s
  test_r=0.9845  n_iter=943  wall=126.1s
  test_r=0.8930  n_iter=1060  wall=185.5s
  test_r=0.8966  n_iter=1147  wall=187.8s
  test_r=0.8890  n_iter=1037  wall=177.4s
  test_r=0.8736  n_iter=551  wall=78.3s
  test_r=0.8653  n_iter=456  wall=64.6s
  test_r=0.8648  n_iter=441  wall=63.9s
  test_r=0.9321  n_iter=795  wall=124.0s
  test_r=0.9369  n_iter=677  wall=108.8s
  test_r=0.9356  n_iter=718  wall=114.0s
  test_r=0.7030  n_iter=786  wall=107.7s
  test_r=0.7017  n_iter=614  wall=85.2s
  test_r=0.7162  n_iter=626  wall=86.9s
  test_r=0.8195  n_iter=881  wall=122.7s
  test_r=0.8040  n_iter=955  wall=134.5s
  test_r=0.7958  n_iter=1096  wall=155.3s
  test_r=0.6963  n_iter=919  wall=128.2s
  test_r=0.7008  n_iter=1079  wall=150.5s
  test_r=0.6964  n_iter=811  wall=113.1s
  test_r=0.8353  n_iter=492  wall=74.8s
  test_r=0.8614  n_iter=456  wall=72.0s
  test_r=0.8064  n_iter=519  wall=85.1s
  test_r=0.9427  n_iter=1500  wall=211.0s
  test_r=0.9466  n_iter=1301  wall=175.3s
  test_r=0.9216  n_iter=1500  wall=216.2s
  test_r=0.9007  n_iter=633  wall=85.7s
  test_r=0.8921  n_iter=695  wall=91.7s
  test_r=0.8976  n_iter=840  wall=112.5s
  test_r=0.9696  n_iter=455  wall=62.8s
  test_r=0.9653  n_iter=395  wall=54.8s
  test_r=0.9681  n_iter=361  wall=51.6s
  test_r=0.9674  n_iter=750  wall=109.8s
  test_r=0.9571  n_iter=959  wall=136.9s
  test_r=0.9618  n_iter=716  wall=104.3s
  test_r=0.9387  n_iter=1131  wall=150.9s
  test_r=0.9526  n_iter=1031  wall=138.0s
  test_r=0.9403  n_iter=1253  wall=167.7s
  test_r=0.9168  n_iter=1434  wall=187.4s
  test_r=0.8830  n_iter=897  wall=121.3s
  test_r=0.9111  n_iter=1241  wall=167.1s
  test_r=0.6916  n_iter=707  wall=100.9s
  test_r=0.6783  n_iter=733  wall=105.0s
  test_r=0.6649  n_iter=718  wall=102.2s
  test_r=0.9570  n_iter=1096  wall=145.9s
  test_r=0.9575  n_iter=946  wall=125.5s
  test_r=0.9584  n_iter=930  wall=124.6s
  test_r=0.8867  n_iter=1136  wall=149.7s
  test_r=0.8678  n_iter=1292  wall=171.0s
  test_r=0.8838  n_iter=1357  wall=178.5s
  test_r=0.9771  n_iter=1398  wall=180.2s
  test_r=0.9721  n_iter=1500  wall=192.6s
  test_r=0.9657  n_iter=1500  wall=197.1s
  test_r=0.7610  n_iter=908  wall=124.7s
  test_r=0.7737  n_iter=807  wall=109.2s
  test_r=0.8011  n_iter=912  wall=124.8s
  test_r=0.8391  n_iter=517  wall=72.6s
  test_r=0.8432  n_iter=648  wall=90.7s
  test_r=0.8341  n_iter=501  wall=70.4s
  test_r=0.7719  n_iter=735  wall=98.6s
  test_r=0.7588  n_iter=793  wall=107.2s
  test_r=0.7540  n_iter=827  wall=112.0s
  test_r=0.7682  n_iter=775  wall=124.8s
  test_r=0.7586  n_iter=738  wall=122.2s
  test_r=0.7714  n_iter=662  wall=105.1s
  test_r=0.8195  n_iter=591  wall=84.7s
  test_r=0.8186  n_iter=520  wall=76.0s
  test_r=0.8196  n_iter=461  wall=67.0s
  test_r=0.9561  n_iter=1500  wall=200.1s
  test_r=0.9615  n_iter=1500  wall=199.6s
  test_r=0.9552  n_iter=1500  wall=207.5s
  test_r=0.9330  n_iter=674  wall=93.4s
  test_r=0.9365  n_iter=779  wall=108.0s
  test_r=0.9468  n_iter=933  wall=128.4s
  test_r=0.9230  n_iter=1103  wall=148.4s
  test_r=0.9187  n_iter=1180  wall=158.5s
  test_r=0.9199  n_iter=1110  wall=151.8s
  test_r=0.8086  n_iter=1500  wall=222.4s
  test_r=0.8711  n_iter=1500  wall=214.1s
  test_r=0.9324  n_iter=1500  wall=242.3s
  test_r=0.7228  n_iter=785  wall=104.1s
  test_r=0.7199  n_iter=727  wall=97.3s
  test_r=0.7168  n_iter=794  wall=105.2s
  test_r=0.7802  n_iter=1317  wall=170.8s
  test_r=0.7875  n_iter=1454  wall=188.6s
  test_r=0.7841  n_iter=1355  wall=178.0s
  test_r=0.7939  n_iter=901  wall=136.0s
  test_r=0.7827  n_iter=1274  wall=212.4s
  test_r=0.7716  n_iter=674  wall=109.2s
  test_r=0.9811  n_iter=1106  wall=146.9s
  test_r=0.9847  n_iter=994  wall=131.4s
  test_r=0.9830  n_iter=998  wall=132.1s
  test_r=0.8018  n_iter=762  wall=110.2s
  test_r=0.8106  n_iter=651  wall=96.3s
  test_r=0.8117  n_iter=725  wall=106.2s
  test_r=0.9579  n_iter=888  wall=121.2s
  test_r=0.9541  n_iter=772  wall=105.0s
  test_r=0.9538  n_iter=915  wall=123.9s
  test_r=0.8626  n_iter=630  wall=98.4s
  test_r=0.8706  n_iter=637  wall=100.1s
  test_r=0.8629  n_iter=520  wall=79.9s
  test_r=0.8257  n_iter=706  wall=107.4s
  test_r=0.8521  n_iter=816  wall=120.0s
  test_r=0.8354  n_iter=720  wall=105.8s
  test_r=0.8502  n_iter=622  wall=86.7s
  test_r=0.8459  n_iter=591  wall=82.8s
  test_r=0.8540  n_iter=473  wall=67.2s
  test_r=0.9052  n_iter=857  wall=119.2s
  test_r=0.9026  n_iter=763  wall=106.1s
  test_r=0.9074  n_iter=756  wall=105.4s
  test_r=0.7753  n_iter=616  wall=107.3s
  test_r=0.8322  n_iter=726  wall=119.4s
  test_r=0.8265  n_iter=567  wall=92.8s
  test_r=0.4524  n_iter=608  wall=90.0s
  test_r=0.5219  n_iter=702  wall=103.1s
  test_r=0.4762  n_iter=676  wall=100.2s
  test_r=0.8367  n_iter=897  wall=154.7s
  test_r=0.8097  n_iter=814  wall=136.3s
  test_r=0.8162  n_iter=867  wall=145.1s
M = 750  (0/123 already done)
  test_r=0.7045  n_iter=1201  wall=216.6s
  test_r=0.7172  n_iter=1116  wall=200.1s
  test_r=0.6972  n_iter=1057  wall=187.1s
  test_r=0.9839  n_iter=986  wall=155.9s
  test_r=0.9863  n_iter=804  wall=127.4s
  test_r=0.9849  n_iter=893  wall=142.2s
  test_r=0.8718  n_iter=920  wall=198.2s
  test_r=0.8790  n_iter=1131  wall=229.6s
  test_r=0.8708  n_iter=959  wall=206.6s
  test_r=0.8754  n_iter=554  wall=96.3s
  test_r=0.8666  n_iter=457  wall=79.2s
  test_r=0.8734  n_iter=624  wall=108.2s
  test_r=0.9375  n_iter=677  wall=127.3s
  test_r=0.9363  n_iter=765  wall=147.1s
  test_r=0.9378  n_iter=750  wall=144.4s
  test_r=0.7254  n_iter=679  wall=114.9s
  test_r=0.7184  n_iter=707  wall=119.0s
  test_r=0.7250  n_iter=802  wall=134.3s
  test_r=0.8258  n_iter=834  wall=142.5s
  test_r=0.8326  n_iter=1021  wall=174.9s
  test_r=0.8089  n_iter=1085  wall=187.4s
  test_r=0.6988  n_iter=1100  wall=183.7s
  test_r=0.7055  n_iter=1158  wall=195.2s
  test_r=0.7023  n_iter=981  wall=164.6s
  test_r=0.7618  n_iter=581  wall=108.8s
  test_r=0.8196  n_iter=514  wall=100.7s
  test_r=0.7680  n_iter=661  wall=137.2s
  test_r=0.9600  n_iter=1464  wall=253.0s
  test_r=0.9578  n_iter=1362  wall=221.8s
  test_r=0.9224  n_iter=1500  wall=267.5s
  test_r=0.8993  n_iter=825  wall=134.3s
  test_r=0.8916  n_iter=858  wall=138.9s
  test_r=0.8920  n_iter=836  wall=136.7s
  test_r=0.9711  n_iter=453  wall=76.9s
  test_r=0.9668  n_iter=376  wall=63.8s
  test_r=0.9693  n_iter=358  wall=61.5s
  test_r=0.9653  n_iter=889  wall=156.1s
  test_r=0.9573  n_iter=962  wall=167.5s
  test_r=0.9582  n_iter=853  wall=150.0s
  test_r=0.9414  n_iter=1272  wall=207.2s
  test_r=0.9499  n_iter=1087  wall=178.0s
  test_r=0.9351  n_iter=1500  wall=243.9s
  test_r=0.9134  n_iter=1382  wall=222.4s
  test_r=0.8706  n_iter=870  wall=143.7s
  test_r=0.9081  n_iter=1263  wall=205.9s
  test_r=0.7099  n_iter=875  wall=149.7s
  test_r=0.6903  n_iter=732  wall=128.7s
  test_r=0.6843  n_iter=749  wall=130.8s
  test_r=0.9609  n_iter=1106  wall=180.8s
  test_r=0.9623  n_iter=920  wall=150.9s
  test_r=0.9600  n_iter=934  wall=153.7s
  test_r=0.9049  n_iter=953  wall=155.7s
  test_r=0.8792  n_iter=1211  wall=198.4s
  test_r=0.8957  n_iter=1383  wall=225.2s
  test_r=0.9795  n_iter=1489  wall=235.8s
  test_r=0.9731  n_iter=1500  wall=236.5s
  test_r=0.9765  n_iter=1500  wall=239.5s
  test_r=0.7856  n_iter=796  wall=135.2s
  test_r=0.7948  n_iter=836  wall=140.3s
  test_r=0.8073  n_iter=769  wall=130.6s
  test_r=0.8312  n_iter=502  wall=86.3s
  test_r=0.8395  n_iter=633  wall=108.5s
  test_r=0.8275  n_iter=486  wall=83.8s
  test_r=0.7582  n_iter=858  wall=138.5s
  test_r=0.7453  n_iter=759  wall=123.4s
  test_r=0.7507  n_iter=874  wall=141.6s
  test_r=0.7387  n_iter=927  wall=187.4s
  test_r=0.7274  n_iter=769  wall=159.3s
  test_r=0.7546  n_iter=710  wall=111.8s
  test_r=0.8177  n_iter=585  wall=82.1s
  test_r=0.8181  n_iter=515  wall=73.8s
  test_r=0.8163  n_iter=647  wall=91.1s
  test_r=0.9184  n_iter=1500  wall=200.1s
  test_r=0.9236  n_iter=1500  wall=199.2s
  test_r=0.9236  n_iter=1500  wall=206.4s
  test_r=0.9417  n_iter=837  wall=113.2s
  test_r=0.9307  n_iter=739  wall=100.9s
  test_r=0.9437  n_iter=904  wall=123.0s
  test_r=0.9214  n_iter=1020  wall=137.9s
  test_r=0.9186  n_iter=1119  wall=150.4s
  test_r=0.9125  n_iter=1070  wall=146.4s
  test_r=0.8836  n_iter=1500  wall=230.1s
  test_r=0.8741  n_iter=1500  wall=214.8s
  test_r=0.9376  n_iter=1500  wall=239.7s
  test_r=0.7294  n_iter=770  wall=96.9s
  test_r=0.7352  n_iter=725  wall=90.7s
  test_r=0.7277  n_iter=738  wall=92.2s
  test_r=0.7819  n_iter=1427  wall=175.8s
  test_r=0.7914  n_iter=1416  wall=174.5s
  test_r=0.7848  n_iter=1500  wall=184.5s
  test_r=0.7925  n_iter=846  wall=117.2s
  test_r=0.7667  n_iter=1292  wall=195.1s
  test_r=0.7395  n_iter=739  wall=106.9s
  test_r=0.9830  n_iter=1107  wall=138.2s
  test_r=0.9851  n_iter=931  wall=116.5s
  test_r=0.9847  n_iter=1032  wall=127.8s
  test_r=0.8085  n_iter=643  wall=86.4s
  test_r=0.8071  n_iter=659  wall=81.3s
  test_r=0.8090  n_iter=698  wall=88.6s
  test_r=0.9573  n_iter=789  wall=95.9s
  test_r=0.9538  n_iter=849  wall=102.4s
  test_r=0.9550  n_iter=770  wall=91.2s
  test_r=0.8710  n_iter=532  wall=69.1s
  test_r=0.8752  n_iter=583  wall=76.1s
  test_r=0.8631  n_iter=550  wall=71.2s
  test_r=0.8383  n_iter=869  wall=110.4s
  test_r=0.8462  n_iter=826  wall=103.6s
  test_r=0.8332  n_iter=690  wall=86.6s
  test_r=0.8470  n_iter=623  wall=76.7s
  test_r=0.8452  n_iter=597  wall=71.8s
  test_r=0.8524  n_iter=474  wall=59.0s
  test_r=0.9157  n_iter=933  wall=114.8s
  test_r=0.9059  n_iter=875  wall=107.2s
  test_r=0.9235  n_iter=792  wall=97.4s
  test_r=0.7707  n_iter=542  wall=83.0s
  test_r=0.8186  n_iter=541  wall=75.9s
  test_r=0.8145  n_iter=651  wall=100.5s
  test_r=0.4567  n_iter=591  wall=78.6s
  test_r=0.4809  n_iter=709  wall=95.3s
  test_r=0.5309  n_iter=602  wall=82.1s
  test_r=0.8373  n_iter=876  wall=135.5s
  test_r=0.8414  n_iter=905  wall=137.9s
  test_r=0.8225  n_iter=848  wall=127.6s
M = 1000  (0/123 already done)
  test_r=0.7010  n_iter=1352  wall=227.5s
  test_r=0.7168  n_iter=1237  wall=207.8s
  test_r=0.7043  n_iter=975  wall=163.4s
  test_r=0.9840  n_iter=994  wall=151.8s
  test_r=0.9862  n_iter=866  wall=132.6s
  test_r=0.9852  n_iter=878  wall=137.0s
  test_r=0.8581  n_iter=936  wall=183.9s
  test_r=0.8821  n_iter=952  wall=181.0s
  test_r=None  n_iter=None  wall=7.4s
  test_r=0.8763  n_iter=547  wall=89.3s
  test_r=0.8684  n_iter=457  wall=74.7s
  test_r=0.8754  n_iter=626  wall=105.3s
  test_r=0.9294  n_iter=807  wall=141.9s
  test_r=0.9295  n_iter=850  wall=152.8s
  test_r=0.9301  n_iter=898  wall=162.1s
  test_r=0.7355  n_iter=768  wall=123.6s
  test_r=0.7347  n_iter=651  wall=105.7s
  test_r=0.7373  n_iter=704  wall=117.6s
  test_r=0.8333  n_iter=916  wall=145.0s
  test_r=0.8364  n_iter=992  wall=159.9s
  test_r=0.8229  n_iter=996  wall=167.6s
  test_r=0.7037  n_iter=1074  wall=170.5s
  test_r=0.7085  n_iter=1088  wall=173.2s
  test_r=0.7050  n_iter=886  wall=142.8s
  test_r=0.7470  n_iter=688  wall=123.0s
  test_r=0.7798  n_iter=628  wall=116.4s
  test_r=0.7497  n_iter=518  wall=95.7s
  test_r=0.9639  n_iter=1500  wall=247.3s
  test_r=0.9568  n_iter=1360  wall=212.2s
  test_r=0.9166  n_iter=1500  wall=250.9s
  test_r=0.8931  n_iter=798  wall=124.3s
  test_r=0.8881  n_iter=845  wall=131.7s
  test_r=0.8864  n_iter=788  wall=130.6s
  test_r=0.9717  n_iter=440  wall=70.1s
  test_r=0.9676  n_iter=371  wall=58.9s
  test_r=0.9699  n_iter=358  wall=62.1s
  test_r=0.9662  n_iter=842  wall=137.6s
  test_r=0.9622  n_iter=830  wall=135.1s
  test_r=0.9591  n_iter=818  wall=136.0s
  test_r=0.9370  n_iter=1500  wall=239.7s
  test_r=0.9438  n_iter=1326  wall=212.3s
  test_r=0.9199  n_iter=1484  wall=238.4s
  test_r=0.9054  n_iter=1335  wall=213.2s
  test_r=0.8810  n_iter=1017  wall=163.1s
  test_r=0.9048  n_iter=1242  wall=199.3s
  test_r=0.7078  n_iter=899  wall=148.3s
  test_r=0.6988  n_iter=821  wall=136.2s
  test_r=0.6976  n_iter=791  wall=132.5s
  test_r=0.9647  n_iter=941  wall=151.9s
  test_r=0.9642  n_iter=956  wall=154.9s
  test_r=0.9595  n_iter=936  wall=154.7s
  test_r=0.9011  n_iter=1042  wall=167.2s
  test_r=0.8939  n_iter=1118  wall=180.9s
  test_r=0.9151  n_iter=1150  wall=185.8s
  test_r=0.9803  n_iter=1500  wall=233.7s
  test_r=0.9747  n_iter=1500  wall=233.6s
  test_r=0.9785  n_iter=1500  wall=238.1s
  test_r=0.7942  n_iter=906  wall=148.8s
  test_r=0.7962  n_iter=863  wall=141.2s
  test_r=0.8149  n_iter=878  wall=144.3s
  test_r=0.8280  n_iter=498  wall=82.2s
  test_r=0.8344  n_iter=612  wall=101.6s
  test_r=0.8326  n_iter=668  wall=112.8s
  test_r=0.7321  n_iter=735  wall=118.1s
  test_r=0.7496  n_iter=923  wall=140.5s
  test_r=0.7422  n_iter=874  wall=140.3s
  test_r=0.7203  n_iter=980  wall=186.3s
  test_r=0.6791  n_iter=910  wall=184.2s
  test_r=0.6965  n_iter=728  wall=135.8s
  test_r=0.8169  n_iter=573  wall=90.3s
  test_r=0.8166  n_iter=497  wall=78.8s
  test_r=0.8149  n_iter=552  wall=98.3s
  test_r=0.8782  n_iter=1500  wall=228.3s
  test_r=0.8802  n_iter=1500  wall=225.0s
  test_r=0.8863  n_iter=1500  wall=241.9s
  test_r=0.9373  n_iter=810  wall=123.4s
  test_r=0.9258  n_iter=728  wall=113.3s
  test_r=0.9221  n_iter=877  wall=144.6s
  test_r=0.9174  n_iter=975  wall=149.0s
  test_r=0.9190  n_iter=1112  wall=168.5s
  test_r=0.9176  n_iter=1043  wall=164.7s
  test_r=0.8819  n_iter=1500  wall=270.3s
  test_r=0.8766  n_iter=1500  wall=240.0s
  test_r=0.9299  n_iter=1500  wall=286.5s
  test_r=0.7347  n_iter=727  wall=108.6s
  test_r=0.7474  n_iter=828  wall=123.3s
  test_r=0.7395  n_iter=750  wall=112.5s
  test_r=0.7904  n_iter=1500  wall=222.7s
  test_r=0.8118  n_iter=1165  wall=177.2s
  test_r=0.8298  n_iter=1238  wall=204.7s
  test_r=0.7765  n_iter=952  wall=168.6s
  test_r=0.7490  n_iter=1254  wall=247.6s
  test_r=0.7108  n_iter=731  wall=135.9s
  test_r=0.9831  n_iter=1057  wall=166.7s
  test_r=0.9844  n_iter=953  wall=150.1s
  test_r=0.9843  n_iter=912  wall=143.3s
  test_r=0.8086  n_iter=684  wall=119.0s
  test_r=0.8059  n_iter=581  wall=102.5s
  test_r=0.8067  n_iter=610  wall=108.4s
  test_r=0.9553  n_iter=929  wall=150.9s
  test_r=0.9575  n_iter=806  wall=130.8s
  test_r=0.9572  n_iter=769  wall=128.7s
  test_r=None  n_iter=None  wall=4.2s
  test_r=None  n_iter=None  wall=0.2s
  test_r=0.8611  n_iter=505  wall=91.0s
  test_r=0.8236  n_iter=831  wall=145.3s
  test_r=0.8449  n_iter=954  wall=162.3s
  test_r=0.8324  n_iter=871  wall=149.2s
  test_r=0.8459  n_iter=581  wall=95.9s
  test_r=0.8445  n_iter=598  wall=98.7s
  test_r=0.8499  n_iter=474  wall=80.2s
  test_r=0.9202  n_iter=951  wall=157.5s
  test_r=0.9155  n_iter=772  wall=127.7s
  test_r=0.9264  n_iter=801  wall=132.3s
  test_r=0.7652  n_iter=604  wall=126.1s
  test_r=0.8102  n_iter=610  wall=120.4s
  test_r=0.7972  n_iter=776  wall=160.0s
  test_r=0.5067  n_iter=726  wall=128.4s
  test_r=0.5049  n_iter=712  wall=123.3s
  test_r=0.5608  n_iter=628  wall=110.6s
  test_r=0.8373  n_iter=889  wall=174.6s
  test_r=0.8484  n_iter=962  wall=184.3s
  test_r=None  n_iter=None  wall=7.6s
M = 1500  (0/123 already done)
  test_r=0.7202  n_iter=1204  wall=323.4s
  test_r=0.7089  n_iter=1077  wall=283.7s
  test_r=0.7240  n_iter=1111  wall=290.7s
  test_r=0.9845  n_iter=952  wall=242.2s
  test_r=0.9857  n_iter=943  wall=236.1s
  test_r=0.9852  n_iter=846  wall=222.3s
  test_r=None  n_iter=None  wall=12.3s
  test_r=0.8663  n_iter=951  wall=286.1s
  test_r=None  n_iter=None  wall=4.6s
  test_r=0.8771  n_iter=548  wall=147.1s
  test_r=0.8697  n_iter=457  wall=119.2s
  test_r=0.8760  n_iter=602  wall=164.5s
  test_r=0.9037  n_iter=872  wall=241.4s
  test_r=0.8688  n_iter=979  wall=280.0s
  test_r=0.9029  n_iter=879  wall=249.7s
  test_r=0.7465  n_iter=835  wall=217.7s
  test_r=0.7488  n_iter=717  wall=186.8s
  test_r=0.6375  n_iter=737  wall=206.1s
  test_r=0.8478  n_iter=983  wall=254.7s
  test_r=0.8327  n_iter=825  wall=218.4s
  test_r=None  n_iter=None  wall=26.9s
  test_r=None  n_iter=None  wall=4.9s
  test_r=None  n_iter=None  wall=6.3s
  test_r=None  n_iter=None  wall=3.7s
  test_r=0.7314  n_iter=566  wall=160.2s
  test_r=0.7495  n_iter=544  wall=160.7s
  test_r=0.7308  n_iter=661  wall=200.7s
  test_r=0.9349  n_iter=1500  wall=417.0s
  test_r=0.9490  n_iter=1500  wall=383.7s
  test_r=0.8823  n_iter=1500  wall=421.7s
  test_r=0.8878  n_iter=787  wall=205.7s
  test_r=0.8836  n_iter=839  wall=215.7s
  test_r=0.8788  n_iter=774  wall=216.4s
  test_r=0.9723  n_iter=430  wall=119.9s
  test_r=0.9685  n_iter=371  wall=100.6s
  test_r=0.9737  n_iter=453  wall=130.4s
  test_r=0.9683  n_iter=813  wall=215.0s
  test_r=0.9621  n_iter=997  wall=264.2s
  test_r=0.9586  n_iter=760  wall=202.0s
  test_r=0.9176  n_iter=1330  wall=344.5s
  test_r=0.9186  n_iter=1437  wall=371.2s
  test_r=0.9119  n_iter=1379  wall=361.4s
  test_r=0.9082  n_iter=1463  wall=370.2s
  test_r=0.8696  n_iter=969  wall=247.1s
  test_r=0.9085  n_iter=1416  wall=361.3s
  test_r=None  n_iter=None  wall=4.7s
  test_r=None  n_iter=None  wall=31.1s
  test_r=None  n_iter=None  wall=1.5s
  test_r=None  n_iter=None  wall=5.6s
  test_r=None  n_iter=None  wall=0.6s
  test_r=None  n_iter=None  wall=0.3s
  test_r=0.8869  n_iter=1146  wall=294.9s
  test_r=0.8924  n_iter=1225  wall=319.0s
  test_r=0.9084  n_iter=1140  wall=296.6s
  test_r=0.9837  n_iter=1500  wall=382.4s
  test_r=0.9759  n_iter=1500  wall=380.2s
  test_r=0.9774  n_iter=1500  wall=384.2s
  test_r=0.7864  n_iter=917  wall=245.2s
  test_r=0.7986  n_iter=919  wall=245.1s
  test_r=None  n_iter=None  wall=4.4s
  test_r=None  n_iter=None  wall=3.6s
  test_r=None  n_iter=None  wall=2.3s
  test_r=0.8189  n_iter=608  wall=173.8s
  test_r=0.6803  n_iter=664  wall=177.9s
  test_r=None  n_iter=None  wall=10.4s
  test_r=0.7061  n_iter=841  wall=231.5s
  test_r=0.6555  n_iter=1128  wall=352.5s
  test_r=0.6531  n_iter=1019  wall=329.8s
  test_r=0.6528  n_iter=1036  wall=330.8s
  test_r=None  n_iter=None  wall=2.9s
  test_r=None  n_iter=None  wall=5.9s
  test_r=None  n_iter=None  wall=0.3s
  test_r=0.8223  n_iter=1500  wall=400.9s
  test_r=0.8046  n_iter=1500  wall=392.4s
  test_r=0.8752  n_iter=1500  wall=439.3s
  test_r=None  n_iter=None  wall=21.2s
  test_r=None  n_iter=None  wall=1.2s
  test_r=None  n_iter=None  wall=1.2s
  test_r=0.9116  n_iter=977  wall=257.1s
  test_r=0.9201  n_iter=1060  wall=278.1s
  test_r=0.8836  n_iter=972  wall=261.8s
  test_r=0.8615  n_iter=1500  wall=461.4s
  test_r=0.8669  n_iter=1500  wall=401.9s
  test_r=0.9137  n_iter=1113  wall=339.3s
  test_r=0.7611  n_iter=875  wall=222.3s
  test_r=0.7633  n_iter=809  wall=203.8s
  test_r=0.7691  n_iter=867  wall=221.5s
  test_r=None  n_iter=None  wall=3.9s
  test_r=0.8077  n_iter=1463  wall=383.4s
  test_r=None  n_iter=None  wall=1.2s
  test_r=0.7165  n_iter=948  wall=264.8s
  test_r=0.6879  n_iter=1080  wall=341.6s
  test_r=0.6737  n_iter=743  wall=217.7s
  test_r=0.9823  n_iter=1021  wall=261.9s
  test_r=0.9825  n_iter=859  wall=219.5s
  test_r=0.9816  n_iter=851  wall=217.3s
  test_r=0.7976  n_iter=603  wall=169.8s
  test_r=0.7905  n_iter=584  wall=164.2s
  test_r=0.7916  n_iter=573  wall=162.7s
  test_r=0.9638  n_iter=808  wall=211.2s
  test_r=0.9579  n_iter=884  wall=227.8s
  test_r=0.9607  n_iter=821  wall=221.0s
  test_r=None  n_iter=None  wall=0.9s
  test_r=None  n_iter=None  wall=0.3s
  test_r=None  n_iter=None  wall=0.3s
  test_r=0.8062  n_iter=755  wall=206.5s
  test_r=0.8187  n_iter=1046  wall=279.1s
  test_r=0.8208  n_iter=802  wall=217.7s
  test_r=0.8449  n_iter=583  wall=152.2s
  test_r=0.8429  n_iter=597  wall=156.2s
  test_r=0.8470  n_iter=608  wall=162.1s
  test_r=0.9311  n_iter=807  wall=213.1s
  test_r=0.9286  n_iter=715  wall=188.1s
  test_r=0.9385  n_iter=675  wall=177.5s
  test_r=0.7507  n_iter=594  wall=195.7s
  test_r=0.7860  n_iter=652  wall=208.0s
  test_r=0.7956  n_iter=661  wall=213.7s
  test_r=0.6369  n_iter=730  wall=204.6s
